time (yr),particle1_id,particle2_id,particle1_radius (AU),particle2_radius (AU),particle1_x (kpc),particle1_y (kpc),particle1_z (kpc),particle2_x (kpc),particle2_y (kpc),particle2_z (kpc),particle1_vx (km/s),particle1_vy (km/s),particle1_vz (km/s),particle2_vx (km/s),particle2_vy (km/s),particle2_vz (km/s),particle1_mass (MSun),particle2_mass (MSun),mass_ratio,total_energy (erg),virial_ratio (Q)
57933.0621155,9171546058477851136,10430124878577719639,250.0,250.0,8.50047279145,0.0112265589946,3.10163777109e-05,8.50047741915,0.0112253719452,3.14600638502e-05,-0.453432042441,199.675993538,0.11026531816,-3.74043409695,200.380554438,-0.0556028843272,5.94949559671,1.11611179681,5.33055524875
58532.2817281,9171546058477851136,10430124878577719639,125.0,125.0,8.50047246638,0.0113489086528,3.10900842911e-05,8.50047472474,0.0113482481314,3.13941027416e-05,-0.553453959199,199.610835564,0.137972831362,-5.34101811411,200.727119812,-0.200649342365,5.94949559671,1.11611179681,5.33055524875
58736.2713834,9171546058477851136,10430124878577719639,62.5,62.5,8.50047237674,0.0113905430752,3.11228302815e-05,8.50047347053,0.0113901663997,3.13312195108e-05,-0.232673010632,199.507766872,0.1907414026,-7.07332217758,201.27720799,-0.481001786552,5.94949559671,1.11611179681,5.33055524875
58804.7991583,10430124878577719639,9171546058477851136,31.25,31.25,8.50047291334,0.0114042948929,3.12844204372e-05,8.50047237192,0.0114045209075,3.11386555126e-05,-9.2981068441,202.122682896,-0.99042373728,0.183263567689,199.349200204,0.28636661557,1.11611179681,5.94949559671,5.33055524875
58831.0946998,9171546058477851136,10430124878577719639,15.625,15.625,8.50047238309,0.0114098790234,3.11482691013e-05,8.50047262998,0.0114097454588,3.12475923709e-05,0.777988466007,199.065429414,0.484685309805,-12.4708827057,203.635426168,-2.04745217064,5.94949559671,1.11611179681,5.33055524875
58840.2582976,10430124878577719639,9171546058477851136,7.8125,7.8125,8.50047249802,0.0114116628711,3.12213910255e-05,8.50047239321,0.011411742874,3.1154127113e-05,-16.513268786,206.236238115,-4.11954766621,1.5361467063,198.577528719,0.873413561476,1.11611179681,5.94949559671,5.33055524875
58843.5452403,10430124878577719639,9171546058477851136,3.90625,3.90625,8.50047243615,0.0114123617571,3.12026389096e-05,8.50047239957,0.0114124093434,3.11579831272e-05,-21.0459636216,210.691202717,-8.10031903221,2.38640570937,197.741789571,1.62020000671,1.11611179681,5.94949559671,5.33055524875
58844.8400965,9171546058477851136,10430124878577719639,1.953125,1.953125,8.50047240315,0.0114126704519,3.11608586784e-05,8.50047240603,0.011412644752,3.11880207465e-05,3.0226586426,196.255973271,3.10581148951,-24.4376679677,218.611432896,-16.0194471943,5.94949559671,1.11611179681,5.33055524875
58845.4377224,9171546058477851136,10430124878577719639,0.9765625,0.9765625,8.50047240483,0.011412789755,3.11634824488e-05,8.50047239198,0.0114127818067,3.11743623446e-05,1.62583525966,193.723281345,6.08583336226,-16.9918723103,232.11208914,-31.9046156945,5.94949559671,1.11611179681,5.33055524875
62216.8448776,9141588488580832722,2083629814445353688,250.0,250.0,8.49847250314,0.0132911210673,-0.000558175428559,8.49847307026,0.0132957598382,-0.000556891607103,-0.0583073596265,205.343596772,1.05764804816,-0.418550750295,199.442224344,-0.240362991829,3.23856942897,18.9344651294,5.84655217207
62554.7027443,2083629814445353688,9141588488580832722,125.0,125.0,8.49847291531,0.0133646216795,-0.000556989367192,8.49847251993,0.0133623656515,-0.000557724711956,-0.494069802183,199.066861202,-0.353939040053,0.247577437937,207.536956055,1.717490215,18.9344651294,3.23856942897,5.84655217207
62672.6342637,2083629814445353688,9141588488580832722,62.5,62.5,8.49847285078,0.0133886062544,-0.000557040525326,8.49847257789,0.0133875385857,-0.000557468136909,-0.608163401613,198.544803927,-0.543396417138,0.900694755817,210.588816104,2.82366978972,18.9344651294,3.23856942897,5.84655217207
62712.4759933,9141588488580832722,2083629814445353688,31.25,31.25,8.498472633,0.0133961827777,-0.000557325599941,8.49847282283,0.0133966852343,-0.000557067369143,2.14780392675,214.55519309,4.6293743316,-0.822301378009,197.866369192,-0.852332230599,3.23856942897,18.9344651294,5.84655217207
62727.2174332,2083629814445353688,9141588488580832722,15.625,15.625,8.49847280806,0.0133996628195,-0.00055708331027,8.49847267926,0.0133994491653,-0.000557237735039,-1.26156734118,196.955700067,-1.40852148956,4.7143482333,219.879420839,7.88097687792,18.9344651294,3.23856942897,5.84655217207
62732.3968581,9141588488580832722,2083629814445353688,7.8125,7.8125,8.49847271381,0.0134006271269,-0.000557184934494,8.49847279974,0.0134007038135,-0.000557092662095,9.66790808509,225.932170927,13.4667955778,-2.10893310485,195.920428953,-2.36393661539,3.23856942897,18.9344651294,5.84655217207
62734.3889446,2083629814445353688,9141588488580832722,3.90625,3.90625,8.49847279419,0.0134011021424,-0.000557098775363,8.49847274083,0.0134010921944,-0.00055714991435,-3.76624404131,195.086442576,-4.03823723958,19.3572485096,230.808109479,23.2556562507,18.9344651294,3.23856942897,5.84655217207
62735.2853835,2083629814445353688,9141588488580832722,1.953125,1.953125,8.49847278955,0.0134012811353,-0.000557103553774,8.49847276551,0.0134013029667,-0.000557122301762,-7.05115152644,196.173161467,-6.90948101751,38.5625484952,224.454547965,40.042521411,18.9344651294,3.23856942897,5.84655217207
83737.7535156,13600831633634347042,12497609039502973457,250.0,250.0,8.50081854977,0.0176779573901,0.00038715715911,8.50081799709,0.0176818815691,0.000389910810068,-0.232875982476,200.499528742,0.219519945966,-2.3101994719,198.346796304,-1.51698777458,5.87417744479,1.1717149156,5.01331626539
