time (yr),particle1_id,particle2_id,particle1_radius (AU),particle2_radius (AU),particle1_x (kpc),particle1_y (kpc),particle1_z (kpc),particle2_x (kpc),particle2_y (kpc),particle2_z (kpc),particle1_vx (km/s),particle1_vy (km/s),particle1_vz (km/s),particle2_vx (km/s),particle2_vy (km/s),particle2_vz (km/s),particle1_mass (MSun),particle2_mass (MSun),mass_ratio,total_energy (erg),virial_ratio (Q)
57933.0621155,4378318532539351053,16543895030345404889,250.0,250.0,8.50047279145,-0.000622957395958,3.10163777109e-05,8.50047741915,-0.000624144445314,3.14600638502e-05,-0.453432548726,-0.323601118564,0.110265318137,-3.74043460312,0.38095978106,-0.0556028843509,5.94949559671,1.11611179681,5.33055524875
58532.2817281,4378318532539351053,16543895030345404889,125.0,125.0,8.50047246638,-0.000623170565141,3.10900842911e-05,8.50047472474,-0.00062383108652,3.13941027415e-05,-0.553455057898,-0.388287008435,0.137972831432,-5.34101921667,0.727997241257,-0.200649343061,5.94949559671,1.11611179681,5.33055524875
58736.2713834,4378318532539351053,16543895030345404889,62.5,62.5,8.50047237674,-0.000623259608473,3.11228302815e-05,8.50047347053,-0.000623636283967,3.13312195104e-05,-0.232674113183,-0.491350784863,0.190741403236,-7.07332329901,1.27809034154,-0.481001790271,5.94949559671,1.11611179681,5.33055524875
58804.7991583,16543895030345404889,4378318532539351053,31.25,31.25,8.50047291334,-0.000623524267263,3.12844204363e-05,8.50047237192,-0.000623298252673,3.11386555127e-05,-9.29810800183,2.12356694277,-0.990423751487,0.183262469418,-0.649915777967,0.286366618174,1.11611179681,5.94949559671,5.33055524875
58831.0946998,4378318532539351053,16543895030345404889,15.625,15.625,8.50047238309,-0.000623318552172,3.11482691015e-05,8.50047262998,-0.000623452116702,3.12475923691e-05,0.777987389566,-0.933686016732,0.484685321665,-12.4708839844,3.63631084751,-2.04745223419,5.94949559671,1.11611179681,5.33055524875
58840.2582976,16543895030345404889,4378318532539351053,7.8125,7.8125,8.50047249802,-0.000623409000675,3.12213910222e-05,8.50047239321,-0.000623328997761,3.11541271136e-05,-16.5132705353,6.2371234477,-4.1195480968,1.53614571782,-1.42158657704,0.873413642193,1.11611179681,5.94949559671,5.33055524875
58843.5452403,16543895030345404889,4378318532539351053,3.90625,3.90625,8.50047243615,-0.000623382416574,3.12026389031e-05,8.50047239957,-0.000623334830352,3.11579831284e-05,-21.0459664524,10.6920899766,-8.1003212263,2.38640492366,-2.25732599787,1.62020041826,1.11611179681,5.94949559671,5.33055524875
58844.8400965,4378318532539351053,16543895030345404889,1.953125,1.953125,8.50047240315,-0.000623338568059,3.11608586808e-05,8.50047240603,-0.000623364267939,3.11880207335e-05,3.02265759599,-3.74314379149,3.10581354538,-24.437669408,18.6123282943,-16.0194581535,5.94949559671,1.11611179681,5.33055524875
58845.4377224,4378318532539351053,16543895030345404889,0.9765625,0.9765625,8.50047240483,-0.0006233415016,3.11634824536e-05,8.50047239198,-0.000623349449959,3.1174362319e-05,1.62582599566,-6.27583795687,6.0858391282,-16.9918299474,32.1129965378,-31.9046464304,5.94949559671,1.11611179681,5.33055524875
62216.8448776,7166856284727711252,9943874374444747767,250.0,250.0,8.49847250314,0.000565411769699,-0.000558175428554,8.49847307025,0.00057005054055,-0.000556891607098,-0.0583087193579,5.34448211244,1.05764805001,-0.418552108041,-0.556890318852,-0.240362990822,3.23856942897,18.9344651294,5.84655217207
62554.7027443,9943874374444747767,7166856284727711252,125.0,125.0,8.49847291531,0.000569807898781,-0.000556989367187,8.49847251993,0.000567551870741,-0.00055772471195,-0.494071205737,-0.932224017341,-0.353939039655,0.247576015896,7.53787085296,1.71749022068,18.9344651294,3.23856942897,5.84655217207
62672.6342637,9943874374444747767,7166856284727711252,62.5,62.5,8.49847285077,0.00056967109946,-0.000557040525321,8.49847257788,0.000568603430701,-0.000557468136901,-0.608164803255,-1.45427834048,-0.543396420636,0.90069328928,10.5897339208,2.82366981821,18.9344651294,3.23856942897,5.84655217207
62712.4759933,7166856284727711252,9943874374444747767,31.25,31.25,8.49847263299,0.000569098509911,-0.000557325599931,8.49847282282,0.000569600966447,-0.000557067369138,2.14780245624,14.5561121169,4.62937445116,-0.822302780965,-2.13271207003,-0.852332249671,3.23856942897,18.9344651294,5.84655217207
62727.2174332,9943874374444747767,7166856284727711252,15.625,15.625,8.49847280805,0.000569563379988,-0.000557083310266,8.49847267925,0.000569349725738,-0.000557237735026,-1.26156880381,-3.04338092562,-1.40852157314,4.71434710773,19.8803406867,7.88097737461,18.9344651294,3.23856942897,5.84655217207
62732.3968581,7166856284727711252,9943874374444747767,7.8125,7.8125,8.4984727138,0.000569468302702,-0.000557184934476,8.49847279973,0.000569544989323,-0.000557092662092,9.66790872788,25.9330920664,13.4667978162,-2.10893487019,-4.07865210899,-2.36393699688,3.23856942897,18.9344651294,5.84655217207
62734.3889446,9943874374444747767,7166856284727711252,3.90625,3.90625,8.49847279418,0.000569535862576,-0.000557098775361,8.49847274083,0.000569525914597,-0.000557149914322,-3.76624716378,-4.91263838322,-4.03823878368,19.3572570864,30.8090303282,23.2556652864,18.9344651294,3.23856942897,5.84655217207
62735.2853835,9943874374444747767,7166856284727711252,1.953125,1.953125,8.49847278954,0.000569531500363,-0.000557103553775,8.4984727655,0.000569553331852,-0.000557122301721,-7.05115834012,-3.82591439264,-6.90948430744,38.5625786526,24.4554391209,40.0425406538,18.9344651294,3.23856942897,5.84655217207
